date,SPX unhedged,single 30d 30-delta,ladder 30/60/90 50-delta,ladder 30/60/90 30-delta,ladder 30/60/90 10-delta,ladder 30/60/90 5-delta
2020-04-13,2.1161267087598845,3.5026239610246255,2.8108860356964285,3.2630400307841674,5.797487062451802,9.98051783339417
2020-04-14,2.180822043768773,3.6097080168283746,2.8968219170396385,3.3627994010832682,5.974730875954265,10.28564745636085
2020-04-15,2.1327775393857658,3.530184502687725,2.833003608852747,3.2887153963722224,5.8431048294470465,10.059049951208527
2020-04-16,2.1451832894010914,3.5495776058926243,2.8488163270464404,3.306563358010225,5.874422217565415,10.112658598699316
2020-04-17,2.202660454851958,3.6411235582243835,2.9231250259763133,3.39293151882931,6.027167313458476,10.375715399258457
2020-04-20,2.1632746888984244,3.5823146799123387,2.8736989697133963,3.335876220418627,5.926258490330147,10.202675196153761
2020-04-21,2.0969165696070617,3.4797764380237597,2.789639151346221,3.238631758813925,5.756681481413008,9.910976171356344
2020-04-22,2.1449993869919695,3.5515243577483577,2.850946050455613,3.309418853620983,5.880069305497686,10.12117874727242
2020-04-23,2.14384233433458,3.548061340246948,2.8491684839108267,3.306892257987341,5.874382040949596,10.110615859954441
2020-04-24,2.1736805002145525,3.593049528056607,2.8870226617088908,3.3509499360859802,5.952460315195506,10.245824783036293
2020-04-27,2.205664194200944,3.640532959313447,2.926356117596795,3.39611394125406,6.031630052893287,10.381627791801323
2020-04-28,2.1941013302274257,3.621316693045601,2.91121535830496,3.3784880128753283,5.999700388014968,10.32564411854021
2020-04-29,2.252429044320481,3.7153017285881913,2.986595705876704,3.4662017421354836,6.154963074040973,10.59376203196848
2020-04-30,2.231678722491264,3.681646562623512,2.959516925797415,3.434704040420358,6.099580835835248,10.497933013510389
2020-05-01,2.1690599521853735,3.5830171367954224,2.8795625666216353,3.34195776326828,5.935107653219777,10.213246079390181
2020-05-04,2.1782780604425915,3.595083840096275,2.891093780928006,3.3553108316789904,5.9578988979960625,10.253566096402409
2020-05-05,2.1979709434193584,3.6252669961065065,2.9159279945934604,3.384217879382118,6.008862455303494,10.340931556491121
2020-05-06,2.1826304174584688,3.5996561399528053,2.895908176057519,3.3609038991027425,5.967044629405263,10.269255730674404
2020-05-07,2.2077407589039413,3.6396267077533686,2.927852083709195,3.397897837036196,6.033201113856289,10.383637673798187
2020-05-08,2.244988659351437,3.6994139280544633,2.9753241800828696,3.45321174646469,6.131416276391812,10.553998742091432
2020-05-11,2.24528750076626,3.6990408572839812,2.974302150761745,3.451830850383528,6.130141187804301,10.552273429734743
2020-05-12,2.1992582602832096,3.6244452954730693,2.9158740973379933,3.384089878902661,6.009416277093021,10.343292917179634
2020-05-13,2.1608533071783236,3.5634446848029904,2.868760315476062,3.3300935539451157,5.913086314600862,10.175299997481849
2020-05-14,2.1857567584135347,3.602036229663657,2.8998392424439237,3.3655037393670058,5.9747795550484195,10.282881826043845
2020-05-15,2.1943388708392075,3.615132071591226,2.9097918403865384,3.3770994266915624,5.995155977796233,10.319527137009198
2020-05-18,2.263463188867774,3.7279366389664235,2.9988185040296873,3.4797846367617433,6.176684876486185,10.632959395699263
2020-05-19,2.2397321154907126,3.6888532415697526,2.968208792124756,3.444105795697224,6.112249719573052,10.522431842870418
2020-05-20,2.277025991540489,3.7501005662874043,3.01577958181091,3.499235114806092,6.211610434483116,10.693591182426646
2020-05-21,2.259325384662539,3.725279005383929,2.996288463437802,3.475630158201901,6.178035253233266,10.632229686734538
2020-05-22,2.2646432293263037,3.729910969099451,2.999300990379522,3.482447196004156,6.180557770506447,10.639980170481726
2020-05-26,2.2924737939066997,3.768364327038388,3.0322775246207385,3.5132228093795774,6.240694258777953,10.744478640232751
2020-05-27,2.326465089192668,3.815708630572882,3.0725177512503166,3.5618658116041404,6.320335739876041,10.877620405028187
2020-05-28,2.3215610249494265,3.8117513192386387,3.068707822124305,3.556202335034772,6.308684204891066,10.852273676656566
2020-05-29,2.3327330963035613,3.823043672049723,3.080792717736256,3.5708947543059244,6.335193018565556,10.900255781938917
2020-06-01,2.3414837859375957,3.8344266278142487,3.0905578733806114,3.5839543915284686,6.3551624795825274,10.940940664272159
2020-06-02,2.360709250291179,3.861157466928864,3.113798009446376,3.6117950951744078,6.4062877425363265,11.01731291258217
2020-06-03,2.3929304848893516,3.9102312669886903,3.1535071056345556,3.6591482210173503,6.4896433858470095,11.164574114716357
2020-06-04,2.3848694292895236,3.89824191648876,3.1436297095252304,3.647143421016547,6.470740037188439,11.133602253088446
2020-06-05,2.4473809231900936,3.9955488915106603,3.2218056725284003,3.7385287390428945,6.6330327585223525,11.41518631677668
2020-06-08,2.4768512842518233,4.042445256304436,3.261234802224977,3.7843901686008503,6.713418820238126,11.552203880221198
2020-06-09,2.4575338686936794,4.012102861977268,3.238133576697714,3.7571815442360497,6.664115765120857,11.467482941621416
2020-06-10,2.4444767976460486,3.99081383127908,3.220036872132994,3.735913582450217,6.626782396706689,11.404230159773894
2020-06-11,2.300389260099307,3.847618104814772,3.078606827728569,3.5712484194280107,6.325514687759219,10.870393547627893
2020-06-12,2.3304343161895416,3.8510272206900513,3.0990268754191397,3.594870073398797,6.381916189256949,10.969062672090574
2020-06-15,2.3498053699503463,3.8549178982990506,3.114942046998168,3.614775844969486,6.411402004617297,11.021216682102473
2020-06-16,2.394363391160424,3.9079520547398863,3.1695836318736195,3.6828195061813513,6.545276611581137,11.259783638746642
2020-06-17,2.3857429657328506,3.8898582270247,3.156421685579553,3.6657685485894915,6.512227006660649,11.20386204020809
2020-06-18,2.387160546803163,3.889496497228001,3.1577493184900973,3.6667049303431662,6.510107608846203,11.198802985567863
2020-06-19,2.3736743701342484,3.8678225005356732,3.140502596995704,3.6465217732136264,6.474474144463211,11.13751840849989
2020-06-22,2.3890915220989393,3.889762922574218,3.1587525834003713,3.667596405732034,6.51306078830788,11.201474527109596
2020-06-23,2.3993823944093666,3.9044105890912535,3.171010297521642,3.681679233871918,6.539020898887868,11.245543432674832
2020-06-24,2.3373459817323603,3.8082724915419797,3.0925786449410886,3.590704047224142,6.37493209797094,10.964916922644239
2020-06-25,2.3629620548029178,3.8457350538617696,3.124260970135324,3.626952870015317,6.4386261296049865,11.07531325331366
2020-06-26,2.3057147673634524,3.7559332852924157,3.0516239904004316,3.5422340073387986,6.2856753172446425,10.808797090599642
2020-06-29,2.3395757984429593,3.8051338701870274,3.093335412329121,3.590128717625509,6.372124403970474,10.95776871071169
2020-06-30,2.375628333231165,3.8609606898771345,3.138434462384889,3.642893019799985,6.467299328994509,11.124081248117282
2020-07-01,2.3875590020229263,3.8792922575839093,3.15332879206256,3.660589482975532,6.4996125184424445,11.180812386612256
2020-07-02,2.398401581560718,3.8966775270572365,3.166813258921922,3.676545840063421,6.528789566644208,11.231476424277254
2020-07-06,2.436492368050021,3.956834664378736,3.2162002343199605,3.7337968231581784,6.631369624199871,11.407128810104632
